id,Hospital Value,Description,MiHIN Value,MiHIN Description
2ce4f51d3fe7414954fcda66326783e5,19644,SELECT CARE,,""
2ce4f51d3fe7414954fcda66326783e5,51235,SELECT SPECIALTIES,,""
2ce4f51d3fe7414954fcda66326783e5,138,SELECT SPECIALTY HOSPITAL,,""
2ce4f51d3fe7414954fcda66326783e5,3769,SELF PAY,,""
2ce4f51d3fe7414954fcda66326783e5,900,SELF PAY,,""
2ce4f51d3fe7414954fcda66326783e5,63924,SELF PAY AFTER INSURANCE,,""
2ce4f51d3fe7414954fcda66326783e5,484612,SELF PAY BARIATRIC SURGERY,,""
2ce4f51d3fe7414954fcda66326783e5,946267,SELFRIDGE AIR NATIONAL GUARD,,""
2ce4f51d3fe7414954fcda66326783e5,19646,STATE FARM AUTO,,""
2ce4f51d3fe7414954fcda66326783e5,51239,STATE FARM AUTO INSURANCE,,""
2ce4f51d3fe7414954fcda66326783e5,19648,STATE FARM INS AUTO,,""
2ce4f51d3fe7414954fcda66326783e5,19658,TOTAL HEALTH CARE COMML,,""
2ce4f51d3fe7414954fcda66326783e5,695075,TOTAL HEALTH CARE MEDICAID HMP,,MEDICAID
2ce4f51d3fe7414954fcda66326783e5,489535,TOTAL HEALTH MEDICAID APC,,MEDICAID
2ce4f51d3fe7414954fcda66326783e5,3774,TRAVELERS,,""
2ce4f51d3fe7414954fcda66326783e5,68,TRAVELERS,,""
2ce4f51d3fe7414954fcda66326783e5,521730,TRICARE EUROPE OVERSEAS,,""
2ce4f51d3fe7414954fcda66326783e5,19561,TRICARE FOR LIFE,,""
2ce4f51d3fe7414954fcda66326783e5,51241,TRICARE FOR LIFE,,""
2ce4f51d3fe7414954fcda66326783e5,600092,UHC COMMUNITY PLAN MEDICARE,,""
2ce4f51d3fe7414954fcda66326783e5,769,UMR,,""
2ce4f51d3fe7414954fcda66326783e5,695074,UNITED HEALTCARE COMMUNITY HMP,,""
2ce4f51d3fe7414954fcda66326783e5,722151,UNITED HEALTH CARE COMM PLAN MI CHILD,,""
2ce4f51d3fe7414954fcda66326783e5,499810,UNITED HEALTHCARE OXFORD,,""
2ce4f51d3fe7414954fcda66326783e5,3779,UNITED MEDICAL RESOURCES,,""
2ce4f51d3fe7414954fcda66326783e5,724756,UNITED MEDICAL RESOURCES,,""
2ce4f51d3fe7414954fcda66326783e5,172,UNVERIFIED INSURANCE,,""
2ce4f51d3fe7414954fcda66326783e5,61,UPPER PENINSULA HEALTH PL,,""
2ce4f51d3fe7414954fcda66326783e5,33,UPPER PENINSULA HLTH PLN PLUS,,""
2ce4f51d3fe7414954fcda66326783e5,475142,US DOL OWCP FECA,,""
2ce4f51d3fe7414954fcda66326783e5,722824,USAA,,""
2ce4f51d3fe7414954fcda66326783e5,161,VALUE OPTIONS,,""
2ce4f51d3fe7414954fcda66326783e5,263097,VALUE OPTIONS,,""
2ce4f51d3fe7414954fcda66326783e5,19676,VETERANS ADMINISTRATION,,""
2ce4f51d3fe7414954fcda66326783e5,63926,VETERANS ADMINISTRATION,,""
2ce4f51d3fe7414954fcda66326783e5,3686,WC ACCIDENT FUND OF MI,,""
2ce4f51d3fe7414954fcda66326783e5,3693,WC AMERISURE,,""
2ce4f51d3fe7414954fcda66326783e5,158,WC CITIZENS,,""
2ce4f51d3fe7414954fcda66326783e5,3717,WC COMPREHENSIVE RISK SERV LRMC,,""
2ce4f51d3fe7414954fcda66326783e5,103,WC GALLAGHER BASSETT,,""
2ce4f51d3fe7414954fcda66326783e5,3723,WC GALLAGHER BASSETT,,""
2ce4f51d3fe7414954fcda66326783e5,105,WC HARTFORD MEDICAL MGMT,,""
2ce4f51d3fe7414954fcda66326783e5,3740,WC LIBERTY MUTUAL,,""
2ce4f51d3fe7414954fcda66326783e5,3768,WC SEDGWICK CMS,,""
2ce4f51d3fe7414954fcda66326783e5,107,WC TRAVELERS,,""
2ce4f51d3fe7414954fcda66326783e5,3775,WC TRAVELERS,,""
2ce4f51d3fe7414954fcda66326783e5,110,WC ZURICH AMERICAN,,""
2ce4f51d3fe7414954fcda66326783e5,3785,WC ZURICH AMERICAN,,""
2ce4f51d3fe7414954fcda66326783e5,19681,WORK COMP AMR SEDGWICK CMS,,""
2ce4f51d3fe7414954fcda66326783e5,19689,WORK COMP BROADSPIRE,,""
2ce4f51d3fe7414954fcda66326783e5,342421,TRICARE EAST HUMANA MILITARY,,""
2ce4f51d3fe7414954fcda66326783e5,3736,HEALTH NETWORK,,""
2ce4f51d3fe7414954fcda66326783e5,3759,NATIONAL ASSOC LETTER CARRIER,,""
2ce4f51d3fe7414954fcda66326783e5,3702,BC BLUE CHOICE,,""
2ce4f51d3fe7414954fcda66326783e5,6237,MA HUMANA MEDICARE,,MEDICARE
2ce4f51d3fe7414954fcda66326783e5,3782,ARCMI,,""
2ce4f51d3fe7414954fcda66326783e5,339285,WORK COMP BROADSPIRE MCLAREN EMPLOYEE,,""
2ce4f51d3fe7414954fcda66326783e5,3770,SENTRY INSURANCE,,""
2ce4f51d3fe7414954fcda66326783e5,3781,VISITING NURSE SERVICES OF MI HOSPICE,,""
2ce9f109a482c50576f273568a042959,2135-2,"",H,Hispanic or Latino
2ce9f109a482c50576f273568a042959,2186-5,"",N,Not Hispanic or Latino
2d03d96093c27e0c2f753dc7c0295521,3684,AAA CLAIMS OFFICE,,""
2d03d96093c27e0c2f753dc7c0295521,19422,AAA MICHIGAN,,""
2d03d96093c27e0c2f753dc7c0295521,51125,AARP,,""
2d03d96093c27e0c2f753dc7c0295521,19434,AARP UNITED HEALTHCARE,,""
2d03d96093c27e0c2f753dc7c0295521,506,ADM SYSTEMS RESEARCH,,""
2d03d96093c27e0c2f753dc7c0295521,19554,ADVOMAS,,""
2d03d96093c27e0c2f753dc7c0295521,ADVO,ADVOMAS,,""
2d03d96093c27e0c2f753dc7c0295521,274489,ADVOMAS AUTO PENDING,,""
2d03d96093c27e0c2f753dc7c0295521,953174,ADVOMAS WORK COMP,,""
2d03d96093c27e0c2f753dc7c0295521,508,AETNA,,""
2d03d96093c27e0c2f753dc7c0295521,699425,AETNA MEDICARE ADV,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,19424,AETNA US HEALTHCARE,,""
2d03d96093c27e0c2f753dc7c0295521,19526,AETNA US HLTHCARE JVHL LAB,,""
2d03d96093c27e0c2f753dc7c0295521,722821,ALLIANCE HEALTH AND LIFE,,""
2d03d96093c27e0c2f753dc7c0295521,19430,ALLSTATE,,""
2d03d96093c27e0c2f753dc7c0295521,3691,ALLSTATE AUTO INSURANCE,,""
2d03d96093c27e0c2f753dc7c0295521,51130,ALLSTATE AUTO INSURANCE,,""
2d03d96093c27e0c2f753dc7c0295521,532,APWU-AMERICAN POSTAL WR,,""
2d03d96093c27e0c2f753dc7c0295521,722823,ASR HEALTH BENEFITS,,""
2d03d96093c27e0c2f753dc7c0295521,3694,ASR INSURANCE,,""
2d03d96093c27e0c2f753dc7c0295521,19435,AUTO OWNERS,,""
2d03d96093c27e0c2f753dc7c0295521,539,AUTO OWNERS HEALTH INS,,""
2d03d96093c27e0c2f753dc7c0295521,166,BAY COUNTY HEALTH DEPT,,""
2d03d96093c27e0c2f753dc7c0295521,3697,BC BCBSM FEP,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,3698,BC BCBSM TRADITIONAL,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,3695,BC BCBSM TRUST,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,3706,BC BLUE CROSS PSYCH,,""
2d03d96093c27e0c2f753dc7c0295521,19447,BCBSM            BLUE CHOICE,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,51133,BCBSM-FEP,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,51134,BCBSM-MCGH EMPLOYEES,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,51135,BCBSM-TRADITIONAL,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,51137,BEAUMONT EMP HLTH/HARRINGTON,,""
2d03d96093c27e0c2f753dc7c0295521,157,BLOOD ALCOHOL,,""
2d03d96093c27e0c2f753dc7c0295521,200,BLUE CARE NETWORK,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,19529,BLUE CARE NETWORK JVHL LAB,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,500234,BLUE CROSS COMPLETE,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,695089,BLUE CROSS COMPLETE HMP,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,19445,BLUE CROSS DOUBLE COVERAGE,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,19453,BLUE CROSS UPS,,BCBSM
2d03d96093c27e0c2f753dc7c0295521,766030,BRAVO MAMMO PROGRAM,,""
2d03d96093c27e0c2f753dc7c0295521,19462,CAPE MEDICAL OUTPATIENT T-19,,""
2d03d96093c27e0c2f753dc7c0295521,70,CARDIAC VASCULAR RESEARCH NM,,""
2d03d96093c27e0c2f753dc7c0295521,156,CARDIOVASCULAR RESEARCH,,""
2d03d96093c27e0c2f753dc7c0295521,19531,CARE CHOICES HMO JVHL LAB,,""
2d03d96093c27e0c2f753dc7c0295521,19562,CHAMPVA,,""
2d03d96093c27e0c2f753dc7c0295521,51143,CHAMPVA,,""
2d03d96093c27e0c2f753dc7c0295521,569,CHAMPVA,,""
2d03d96093c27e0c2f753dc7c0295521,3708,CHAMPVA HEALTH ADM CENTER,,""
2d03d96093c27e0c2f753dc7c0295521,241887,CHARITY CARE (PT. ACCOUNTS ONLY),,""
2d03d96093c27e0c2f753dc7c0295521,475089,CHILDRENS FREE CLINIC SVCS GRANT,,""
2d03d96093c27e0c2f753dc7c0295521,19485,CHILDRENS VILLAGE,,""
2d03d96093c27e0c2f753dc7c0295521,51147,CHOICECARE HUMANA,,""
2d03d96093c27e0c2f753dc7c0295521,571,CIC BENEFIT SOLUTIONS,,""
2d03d96093c27e0c2f753dc7c0295521,3709,CIGNA,,""
2d03d96093c27e0c2f753dc7c0295521,570,CIGNA CONN GENERAL,,""
2d03d96093c27e0c2f753dc7c0295521,19471,CITIZENS INSURANCE COMPANY,,""
2d03d96093c27e0c2f753dc7c0295521,289394,CMIM CONSUMERS MUTUAL INSURANCE COMPANY,,""
2d03d96093c27e0c2f753dc7c0295521,21,COFINITY AMER MED SECURI,,""
2d03d96093c27e0c2f753dc7c0295521,23,COFINITY HUMANA,,""
2d03d96093c27e0c2f753dc7c0295521,5908,COMMERCIAL LITIGATIONS,,""
2d03d96093c27e0c2f753dc7c0295521,760582,COMMUNITY CARE ASSOCIATES INC,,""
2d03d96093c27e0c2f753dc7c0295521,575,CONSUMERS MUTUAL INS,,""
2d03d96093c27e0c2f753dc7c0295521,51152,COURIER PROBLEM-SELF PAY,,""
2d03d96093c27e0c2f753dc7c0295521,695080,COVENTRY CARES HMP,,""
2d03d96093c27e0c2f753dc7c0295521,695520,COVENTRY CARES MI CHILD,,""
2d03d96093c27e0c2f753dc7c0295521,711773,COVENTRY HEALTH CARE,,""
2d03d96093c27e0c2f753dc7c0295521,796780,COVENTRYCARES MEDICAID,,""
2d03d96093c27e0c2f753dc7c0295521,155,DISABILITY CONSULTANTS - DR. JOHNSON,,""
2d03d96093c27e0c2f753dc7c0295521,51153,DMC CARE,,""
2d03d96093c27e0c2f753dc7c0295521,19533,DMC CARE JVHL LAB,,""
2d03d96093c27e0c2f753dc7c0295521,51155,DMC LAB PPOM,,""
2d03d96093c27e0c2f753dc7c0295521,514945,EMP HLTH MCLAREN HLTH PLAN & ADV,,""
2d03d96093c27e0c2f753dc7c0295521,480319,EMP HLTH POH REG MED CTR,,""
2d03d96093c27e0c2f753dc7c0295521,165,EMPLOYEE OCC HEALTH,,""
2d03d96093c27e0c2f753dc7c0295521,3719,FARM BUREAU,,""
2d03d96093c27e0c2f753dc7c0295521,3720,FARMERS INS CLAIM OFFICE,,""
2d03d96093c27e0c2f753dc7c0295521,19492,FARMERS INSURANCE,,""
2d03d96093c27e0c2f753dc7c0295521,3721,FMH BENEFIT SERVICES,,""
2d03d96093c27e0c2f753dc7c0295521,162,FRANKENMUTH MUTUAL,,""
2d03d96093c27e0c2f753dc7c0295521,19614,GIFT OF LIFE MICHIGAN,,""
2d03d96093c27e0c2f753dc7c0295521,632,GOLDEN RULE INS CO,,""
2d03d96093c27e0c2f753dc7c0295521,3726,GOVERNMENT EMP HEALTH ASSN,,""
2d03d96093c27e0c2f753dc7c0295521,38,GOVERNMENT EMP HEALTH ASSN,,""
2d03d96093c27e0c2f753dc7c0295521,51162,GREAT LAKES HEALTH PLAN,,""
2d03d96093c27e0c2f753dc7c0295521,19504,GREAT LAKES MEDICAID,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,171,GREAT LAKES RESEARCH,,""
2d03d96093c27e0c2f753dc7c0295521,3729,GREAT WEST HEALTHCARE,,""
2d03d96093c27e0c2f753dc7c0295521,40,GREAT WEST HEALTHCARE,,""
2d03d96093c27e0c2f753dc7c0295521,51163,GREAT-WEST HEALTHCARE,,""
2d03d96093c27e0c2f753dc7c0295521,51164,HAP ALLIANCE EPA/POS,,HAP
2d03d96093c27e0c2f753dc7c0295521,19535,HAP HMO JVHL LAB,,HAP
2d03d96093c27e0c2f753dc7c0295521,19539,HAP MIDWEST HEALTH PLAN JVHL LAB,,HAP
2d03d96093c27e0c2f753dc7c0295521,695079,HAP MIDWEST MEDICAID HMP,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,19512,HAP POS,,HAP
2d03d96093c27e0c2f753dc7c0295521,51169,HAP PREFERRED EPA/POS,,HAP
2d03d96093c27e0c2f753dc7c0295521,51170,HAP PREFERRED EPO/PPO,,HAP
2d03d96093c27e0c2f753dc7c0295521,63917,HAP SENIOR PLUS - HFHS ONLY,,HAP
2d03d96093c27e0c2f753dc7c0295521,650,HAP-HEALTH ALLIANCE PLAN,,HAP
2d03d96093c27e0c2f753dc7c0295521,32,HDI AUDIT/MCR PLUS BLUE,,""
2d03d96093c27e0c2f753dc7c0295521,132,HEALTH ADVANTAGE PPO,,""
2d03d96093c27e0c2f753dc7c0295521,5490,HEALTH ADVANTAGE PPO,,""
2d03d96093c27e0c2f753dc7c0295521,19505,HEALTH ALLIANCE PLAN HAP,,""
2d03d96093c27e0c2f753dc7c0295521,19414,HEALTH ALLIANCE PLAN MEDICARE,,""
2d03d96093c27e0c2f753dc7c0295521,46,HEALTH CHOICE,,""
2d03d96093c27e0c2f753dc7c0295521,51178,HEALTH PLAN OF MICHIGAN,,""
2d03d96093c27e0c2f753dc7c0295521,19517,HEALTH PLUS OF MI CAID,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,695084,HEALTH PLUS OF MI CAID MHP,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,565621,HEALTH PLUS OF MI FFS JVHL LAB,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,565601,HEALTH PLUS OF MI HMO JVHL LAB,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,21194,HEALTH SOURCE CAID,,""
2d03d96093c27e0c2f753dc7c0295521,699429,HEALTHPLUS MEDICARE ADV,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,710299,HEALTHPLUS OF MI HMO OUT OF NETWORK,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,654,HEALTHPLUS OF MICHIGAN,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,5489,HEALTHPLUS PPO,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,917740,HEALTHY MI PLAN ER ONLY MEDICAID,,""
2d03d96093c27e0c2f753dc7c0295521,917952,HEALTHY MI PLAN HEALTHPLUS,,""
2d03d96093c27e0c2f753dc7c0295521,917761,HEALTHY MI PLAN INCARCERATION MEDICAID,,""
2d03d96093c27e0c2f753dc7c0295521,917742,HEALTHY MI PLAN MCLAREN MEDICAID,,""
2d03d96093c27e0c2f753dc7c0295521,917756,HEALTHY MI PLAN MERIDIAN HEALTH,,""
2d03d96093c27e0c2f753dc7c0295521,917757,HEALTHY MI PLAN MIDWEST HEALTH,,""
2d03d96093c27e0c2f753dc7c0295521,917743,HEALTHY MI PLAN MOLINA HEALTHCARE,,""
2d03d96093c27e0c2f753dc7c0295521,917759,HEALTHY MI PLAN TOTAL HEALTH MEDICAID,,""
2d03d96093c27e0c2f753dc7c0295521,193,HMP ME HEALTH PLUS,,""
2d03d96093c27e0c2f753dc7c0295521,196,HMP ME MCLAREN,,""
2d03d96093c27e0c2f753dc7c0295521,198,HMP ME MEDICAID FFS,,""
2d03d96093c27e0c2f753dc7c0295521,194,HMP ME MERIDIAN,,""
2d03d96093c27e0c2f753dc7c0295521,195,HMP ME MOLINA,,""
2d03d96093c27e0c2f753dc7c0295521,197,HMP ME UNITED HEALTHCARE,,""
2d03d96093c27e0c2f753dc7c0295521,51180,HOSPICE CARE IN MICHIGAN,,""
2d03d96093c27e0c2f753dc7c0295521,665361,HUMANA JVHL,,""
2d03d96093c27e0c2f753dc7c0295521,51184,INSTITUTIONAL SELF PAY,,""
2d03d96093c27e0c2f753dc7c0295521,51187,L & S / PENDING MEDICAID,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,L&S,L&S,,""
2d03d96093c27e0c2f753dc7c0295521,729921,LAB COURIER-PLAN FIRST MEDICAID,,""
2d03d96093c27e0c2f753dc7c0295521,292115,LAPEER CO JAIL,,""
2d03d96093c27e0c2f753dc7c0295521,229626,LAPEER CO MED CARE FACILITY,,""
2d03d96093c27e0c2f753dc7c0295521,3741,MA  ALLIANCE MEDICARE PPO,,""
2d03d96093c27e0c2f753dc7c0295521,51189,MA ALLIANCE MEDICARE PPO,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,91,MA ALLIANCE MEDICARE PPO,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,51190,MA BCN ADVANTAGE,,""
2d03d96093c27e0c2f753dc7c0295521,51192,MA HAP SENIOR EXPANDED NETWORK,,""
2d03d96093c27e0c2f753dc7c0295521,3866,MA HEALTH PLUS MEDICARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,893712,MA MCLAREN ADVANTAGE,,""
2d03d96093c27e0c2f753dc7c0295521,187,MA MCLAREN ADVANTAGE MEDICARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,277038,MA MCLAREN ADVANTAGE MEDICARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,63920,MA MEDICARE PLUS BLUE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,648002,MA MEDICARE PLUS BLUE-PPO,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,812348,MA MERIDIAN HEALTH PLAN OF MI,,MERIDIAN
2d03d96093c27e0c2f753dc7c0295521,174,MA MOLINA MEDICARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,263096,MA MOLINA MEDICARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,276026,MA PRIORITY HEALTH,,PRIORITY
2d03d96093c27e0c2f753dc7c0295521,770440,MA UHC COMMUNITY PLAN HMO,,""
2d03d96093c27e0c2f753dc7c0295521,813483,MA UHC MEDICARE SOLUTIONS,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,51196,MACOMB CARE CONNECT,,""
2d03d96093c27e0c2f753dc7c0295521,658658,MAGELLAN BEHAVIORAL HEALTH,,""
2d03d96093c27e0c2f753dc7c0295521,683,MAGELLAN BEHAVIORAL SOM,,""
2d03d96093c27e0c2f753dc7c0295521,19587,MCARE CAID  FC-F,,""
2d03d96093c27e0c2f753dc7c0295521,19586,MCARE COMMERCIAL,,""
2d03d96093c27e0c2f753dc7c0295521,492098,MCLAREN  HOSPICE,,""
2d03d96093c27e0c2f753dc7c0295521,825,MCLAREN EMPLOYEE HLTH PLN,,""
2d03d96093c27e0c2f753dc7c0295521,3746,MCLAREN HEALTH ADVANTAGE,,""
2d03d96093c27e0c2f753dc7c0295521,695088,MCLAREN HEALTH PLAN CAID HMP,,""
2d03d96093c27e0c2f753dc7c0295521,658194,MCLAREN HLTH ADV FOREIGN DOMESTIC,,""
2d03d96093c27e0c2f753dc7c0295521,656024,MCLAREN HOSPICE,,""
2d03d96093c27e0c2f753dc7c0295521,3748,MCLAREN HOSPICE SERVICE,,""
2d03d96093c27e0c2f753dc7c0295521,48,MCLAREN HOSPICE SERVICE,,""
2d03d96093c27e0c2f753dc7c0295521,684859,MCLAREN MEDICAID  MI CHILD,,""
2d03d96093c27e0c2f753dc7c0295521,30,MCR ADV BCBS OUT OF STATE,,""
2d03d96093c27e0c2f753dc7c0295521,3716,ME CARESOURCE OF MICHIGAN,,""
2d03d96093c27e0c2f753dc7c0295521,80,ME CARESOURCE OF MICHIGAN,,""
2d03d96093c27e0c2f753dc7c0295521,149,ME CMH BAY ARENAC,,""
2d03d96093c27e0c2f753dc7c0295521,3871,ME CMH HURON,,""
2d03d96093c27e0c2f753dc7c0295521,116,ME CMH LAPEER,,""
2d03d96093c27e0c2f753dc7c0295521,3873,ME CMH MACOMB,,""
2d03d96093c27e0c2f753dc7c0295521,3872,ME CMH OAKLAND,,""
2d03d96093c27e0c2f753dc7c0295521,175,ME CMH SAGINAW,,""
2d03d96093c27e0c2f753dc7c0295521,121,ME CMH SANILAC,,""
2d03d96093c27e0c2f753dc7c0295521,3874,ME CMH SANILAC,,""
2d03d96093c27e0c2f753dc7c0295521,122,ME CMH ST CLAIR,,""
2d03d96093c27e0c2f753dc7c0295521,3875,ME CMH ST CLAIR,,""
2d03d96093c27e0c2f753dc7c0295521,123,ME CMH TUSCOLA,,""
2d03d96093c27e0c2f753dc7c0295521,3876,ME CMH TUSCOLA,,""
2d03d96093c27e0c2f753dc7c0295521,119,ME CMH WASHTENAW,,""
2d03d96093c27e0c2f753dc7c0295521,3724,ME GENESEE HEALTH PLAN,,""
2d03d96093c27e0c2f753dc7c0295521,3870,ME GENESEE HEALTH SYSTEM,,""
2d03d96093c27e0c2f753dc7c0295521,3867,ME HEALTH PLUS MEDICAID,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,289400,ME HEALTHY MICHIGAN PLAN,,""
2d03d96093c27e0c2f753dc7c0295521,289401,ME HMP HEALTHPLUS,,HEALTHPLUS
2d03d96093c27e0c2f753dc7c0295521,291823,ME HMP MEDICAID ESO ONLY,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,291824,ME HMP MEDICAID INCARCERATION,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,289402,ME HMP MERIDIAN,,MERIDIAN
2d03d96093c27e0c2f753dc7c0295521,289404,ME HMP MOLINA,,MOLINA
2d03d96093c27e0c2f753dc7c0295521,290490,ME HMP TOTAL HEALTH CARE,,""
2d03d96093c27e0c2f753dc7c0295521,290492,ME HMP UNITED HEALTH CARE,,""
2d03d96093c27e0c2f753dc7c0295521,289984,ME HMPMCL MCLAREN HEALTH PLAN,,""
2d03d96093c27e0c2f753dc7c0295521,3747,ME MCLAREN HEALTH PLAN,,""
2d03d96093c27e0c2f753dc7c0295521,3749,ME MEDICAID,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,148,ME MEDICAID  SPENDDOWN,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,86,ME MOLINA HEALTH PLAN,,MOLINA
2d03d96093c27e0c2f753dc7c0295521,3764,ME PENDING MEDICAID,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,400,MEDICAID,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,19653,MEDICAID ADULT BENEFIT WAIVER,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,698617,MEDICAID ADVO HMP FEE FOR SERVICE,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,734115,MEDICAID AETNA BETTER HEALTH PLAN,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,695071,MEDICAID HMP EMERGENCY SERVICES ONLY,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,695069,MEDICAID HMP FEE FOR SERVICE,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,695073,MEDICAID HMP INCARCERATION,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,487491,MEDICAID PENDING,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,632990,MEDICAID VIA ADVOMAS,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,691,MEDICAL MUTUAL OF OHIO,,""
2d03d96093c27e0c2f753dc7c0295521,300,MEDICARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,3751,MEDICARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,191,MEDICARE ADV IN TO OUT REBILLING,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,51208,MEDICARE IP PART B ONLY,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,682354,MEDICARE MCLAREN HEALTH PLAN,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,527556,MEDICARE PART A IP COVG ONLY,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,146,MEDICARE PART A ONLY,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,4841,MEDICARE PART B,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,527557,MEDICARE PART B ONLY NO IP COVG,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,574042,MEDICARE PLUS BLUE PPO JVHL LAB,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,3753,MEDICARE PSYCH,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,19708,MEDICARE RAILROAD,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,189,MEDICARE RESEARCH CLINICAL TRIAL,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,734118,MEDICARE UNITED HEALTH CARE,,MEDICARE
2d03d96093c27e0c2f753dc7c0295521,3754,MEEMIC,,""
2d03d96093c27e0c2f753dc7c0295521,19437,MEEMIC AUTO,,""
2d03d96093c27e0c2f753dc7c0295521,695083,MERIDIAN MHP,,MERIDIAN
2d03d96093c27e0c2f753dc7c0295521,695,MERITAIN HEALTH,,""
2d03d96093c27e0c2f753dc7c0295521,19551,MICHIGAN ASSIGNED CLAIMS PLAN,,""
2d03d96093c27e0c2f753dc7c0295521,21187,MIDLAND HEALTH PLAN,,""
2d03d96093c27e0c2f753dc7c0295521,19591,MIDWEST BENEFITS CORP,,""
2d03d96093c27e0c2f753dc7c0295521,51211,MOBILE OUTREACH CLINIC-SELF PA,,""
2d03d96093c27e0c2f753dc7c0295521,19429,MOLINA HEALTH CARE,,MOLINA
2d03d96093c27e0c2f753dc7c0295521,19538,MOLINA HEALTHCARE JVHL LAB,,MOLINA
2d03d96093c27e0c2f753dc7c0295521,703,MOLINA HLTHCARE MICHILD,,MOLINA
2d03d96093c27e0c2f753dc7c0295521,695082,MOLINA HMP,,MOLINA
2d03d96093c27e0c2f753dc7c0295521,722149,MOLINA MI CHILD,,MOLINA
2d03d96093c27e0c2f753dc7c0295521,51214,MT CLEMENS REGIONAL WORK COMP,,""
2d03d96093c27e0c2f753dc7c0295521,820492,MY CARE,,""
2d03d96093c27e0c2f753dc7c0295521,3760,NORTHERN GROUP SERVICES,,""
2d03d96093c27e0c2f753dc7c0295521,51218,NORTHERN GROUP SERVICES,,""
2d03d96093c27e0c2f753dc7c0295521,506399,OAKLAND CO COMM MENTAL HLTH AUTH,,""
2d03d96093c27e0c2f753dc7c0295521,498088,OAKLAND HEALTH PLAN NGS,,""
2d03d96093c27e0c2f753dc7c0295521,718649,OAKLAND MANOR SKILLED NURS FACILITY,,""
2d03d96093c27e0c2f753dc7c0295521,51220,OMNICARE - MEDICAID,,MEDICAID
2d03d96093c27e0c2f753dc7c0295521,3763,OXFORD HEALTH FINANCIAL WORLD,,""
